Año,Lugar,Zona,Numero,turistasINE,yhat_full,median_inc,Población,distance (km),distance,CT_(€),OC_(€),TC
2022,Reino Unido,Europa,288,1609,627.7735124077386,40.73926820158793,66834405.0,2129.246451490233,2129.246451490233,425.84929029804664,27.159512134391953,453.0088024324386
2022,Reino Unido,Europa,288,1980,631.2646959046002,40.73926820158793,66834405.0,2129.246451490233,2129.246451490233,425.84929029804664,27.159512134391953,453.0088024324386
2021,Reino Unido,Europa,1320,471,617.1846932600862,40.73926820158793,66834405.0,2129.246451490233,2129.246451490233,425.84929029804664,27.159512134391953,453.0088024324386
2021,Reino Unido,Europa,1320,1609,627.7735124077386,40.73926820158793,66834405.0,2129.246451490233,2129.246451490233,425.84929029804664,27.159512134391953,453.0088024324386
2021,Reino Unido,Europa,1320,1980,631.2646959046002,40.73926820158793,66834405.0,2129.246451490233,2129.246451490233,425.84929029804664,27.159512134391953,453.0088024324386
2023,Francia,Europa,1059,2732,638.4008392928981,44.098263876338834,67059887.0,884.8318098979931,884.8318098979931,176.96636197959864,29.39884258422589,206.36520456382453
2023,Francia,Europa,1059,3565,646.399847077794,44.098263876338834,67059887.0,884.8318098979931,884.8318098979931,176.96636197959864,29.39884258422589,206.36520456382453
2023,Francia,Europa,1059,3604,646.7767967903068,44.098263876338834,67059887.0,884.8318098979931,884.8318098979931,176.96636197959864,29.39884258422589,206.36520456382453
2022,Francia,Europa,960,2732,638.4008392928981,44.098263876338834,67059887.0,884.8318098979931,884.8318098979931,176.96636197959864,29.39884258422589,206.36520456382453
2022,Francia,Europa,960,3565,646.399847077794,44.098263876338834,67059887.0,884.8318098979931,884.8318098979931,176.96636197959864,29.39884258422589,206.36520456382453
2022,Francia,Europa,960,3604,646.7767967903068,44.098263876338834,67059887.0,884.8318098979931,884.8318098979931,176.96636197959864,29.39884258422589,206.36520456382453
2021,Francia,Europa,960,2732,638.4008392928981,44.098263876338834,67059887.0,884.8318098979931,884.8318098979931,176.96636197959864,29.39884258422589,206.36520456382453
2021,Francia,Europa,960,3565,646.399847077794,44.098263876338834,67059887.0,884.8318098979931,884.8318098979931,176.96636197959864,29.39884258422589,206.36520456382453
2021,Francia,Europa,960,3604,646.7767967903068,44.098263876338834,67059887.0,884.8318098979931,884.8318098979931,176.96636197959864,29.39884258422589,206.36520456382453
2023,Italia,Europa,651,102,613.789728556284,36.789918193756705,60297396.0,2316.118180027957,2316.118180027957,463.2236360055914,24.526612129171134,487.75024813476256
2023,Italia,Europa,651,264,615.2778951468812,36.789918193756705,60297396.0,2316.118180027957,2316.118180027957,463.2236360055914,24.526612129171134,487.75024813476256
2023,Italia,Europa,651,293,615.5446758497384,36.789918193756705,60297396.0,2316.118180027957,2316.118180027957,463.2236360055914,24.526612129171134,487.75024813476256
2022,Italia,Europa,384,102,613.789728556284,36.789918193756705,60297396.0,2316.118180027957,2316.118180027957,463.2236360055914,24.526612129171134,487.75024813476256
2022,Italia,Europa,384,264,615.2778951468812,36.789918193756705,60297396.0,2316.118180027957,2316.118180027957,463.2236360055914,24.526612129171134,487.75024813476256
2022,Italia,Europa,384,293,615.5446758497384,36.789918193756705,60297396.0,2316.118180027957,2316.118180027957,463.2236360055914,24.526612129171134,487.75024813476256
2021,Italia,Europa,840,102,613.789728556284,36.789918193756705,60297396.0,2316.118180027957,2316.118180027957,463.2236360055914,24.526612129171134,487.75024813476256
2021,Italia,Europa,840,264,615.2778951468812,36.789918193756705,60297396.0,2316.118180027957,2316.118180027957,463.2236360055914,24.526612129171134,487.75024813476256
2021,Italia,Europa,840,293,615.5446758497384,36.789918193756705,60297396.0,2316.118180027957,2316.118180027957,463.2236360055914,24.526612129171134,487.75024813476256
2023,Alemania,Europa,601,1202,623.9657668543731,48.970494331393596,83132799.0,2582.4173697347337,2582.4173697347337,309.89008436816806,32.64699622092906,342.5370805890971
2023,Alemania,Europa,601,2263,633.9408297913291,48.970494331393596,83132799.0,2582.4173697347337,2582.4173697347337,309.89008436816806,32.64699622092906,342.5370805890971
2023,Alemania,Europa,601,2365,634.9081516295764,48.970494331393596,83132799.0,2582.4173697347337,2582.4173697347337,309.89008436816806,32.64699622092906,342.5370805890971
2022,Alemania,Europa,480,1202,623.9657668543731,48.970494331393596,83132799.0,2582.4173697347337,2582.4173697347337,309.89008436816806,32.64699622092906,342.5370805890971
2022,Alemania,Europa,480,2263,633.9408297913291,48.970494331393596,83132799.0,2582.4173697347337,2582.4173697347337,309.89008436816806,32.64699622092906,342.5370805890971
2022,Alemania,Europa,480,2365,634.9081516295764,48.970494331393596,83132799.0,2582.4173697347337,2582.4173697347337,309.89008436816806,32.64699622092906,342.5370805890971
2021,Alemania,Europa,600,1202,623.9657668543731,48.970494331393596,83132799.0,2582.4173697347337,2582.4173697347337,309.89008436816806,32.64699622092906,342.5370805890971
2021,Alemania,Europa,600,2263,633.9408297913291,48.970494331393596,83132799.0,2582.4173697347337,2582.4173697347337,309.89008436816806,32.64699622092906,342.5370805890971
2021,Alemania,Europa,600,2365,634.9081516295764,48.970494331393596,83132799.0,2582.4173697347337,2582.4173697347337,309.89008436816806,32.64699622092906,342.5370805890971
2023,Suiza,Europa,284,866,620.8396816247405,56.59690847098227,8574832.0,2018.8224442087096,2018.8224442087096,403.7644888417419,37.73127231398818,441.4957611557301
2023,Suiza,Europa,284,1703,628.6562405322608,56.59690847098227,8574832.0,2018.8224442087096,2018.8224442087096,403.7644888417419,37.73127231398818,441.4957611557301
2023,Suiza,Europa,284,1417,625.9743428126203,56.59690847098227,8574832.0,2018.8224442087096,2018.8224442087096,403.7644888417419,37.73127231398818,441.4957611557301
2022,Suiza,Europa,192,866,620.8396816247405,56.59690847098227,8574832.0,2018.8224442087096,2018.8224442087096,403.7644888417419,37.73127231398818,441.4957611557301
2022,Suiza,Europa,192,1703,628.6562405322608,56.59690847098227,8574832.0,2018.8224442087096,2018.8224442087096,403.7644888417419,37.73127231398818,441.4957611557301
2022,Suiza,Europa,192,1417,625.9743428126203,56.59690847098227,8574832.0,2018.8224442087096,2018.8224442087096,403.7644888417419,37.73127231398818,441.4957611557301
2021,Suiza,Europa,240,866,620.8396816247405,56.59690847098227,8574832.0,2018.8224442087096,2018.8224442087096,403.7644888417419,37.73127231398818,441.4957611557301
2021,Suiza,Europa,240,1703,628.6562405322608,56.59690847098227,8574832.0,2018.8224442087096,2018.8224442087096,403.7644888417419,37.73127231398818,441.4957611557301
2021,Suiza,Europa,240,1417,625.9743428126203,56.59690847098227,8574832.0,2018.8224442087096,2018.8224442087096,403.7644888417419,37.73127231398818,441.4957611557301
2023,Brasil,Mundo,134,31,659.9220623343272,10.192648281346008,211049527.0,8123.603307826081,8123.603307826081,974.8323969391297,6.795098854230671,981.6274957933604
2023,Brasil,Mundo,134,64,660.2476775377293,10.192648281346008,211049527.0,8123.603307826081,8123.603307826081,974.8323969391297,6.795098854230671,981.6274957933604
2022,Brasil,Mundo,192,31,659.9220623343272,10.192648281346008,211049527.0,8123.603307826081,8123.603307826081,974.8323969391297,6.795098854230671,981.6274957933604
2022,Brasil,Mundo,192,64,660.2476775377293,10.192648281346008,211049527.0,8123.603307826081,8123.603307826081,974.8323969391297,6.795098854230671,981.6274957933604
2021,Brasil,Mundo,120,31,659.9220623343272,10.192648281346008,211049527.0,8123.603307826081,8123.603307826081,974.8323969391297,6.795098854230671,981.6274957933604
2021,Brasil,Mundo,120,64,660.2476775377293,10.192648281346008,211049527.0,8123.603307826081,8123.603307826081,974.8323969391297,6.795098854230671,981.6274957933604
2023,Bélgica,Europa,136,635,618.6995878291391,46.65004036095951,11484055.0,2014.503962209924,2014.503962209924,402.90079244198483,31.100026907306336,434.0008193492912
2023,Bélgica,Europa,136,1393,625.7498094715816,46.65004036095951,11484055.0,2014.503962209924,2014.503962209924,402.90079244198483,31.100026907306336,434.0008193492912
2023,Bélgica,Europa,136,1452,626.301931696613,46.65004036095951,11484055.0,2014.503962209924,2014.503962209924,402.90079244198483,31.100026907306336,434.0008193492912
2022,Bélgica,Europa,192,635,618.6995878291391,46.65004036095951,11484055.0,2014.503962209924,2014.503962209924,402.90079244198483,31.100026907306336,434.0008193492912
2022,Bélgica,Europa,192,1393,625.7498094715816,46.65004036095951,11484055.0,2014.503962209924,2014.503962209924,402.90079244198483,31.100026907306336,434.0008193492912
2022,Bélgica,Europa,192,1452,626.301931696613,46.65004036095951,11484055.0,2014.503962209924,2014.503962209924,402.90079244198483,31.100026907306336,434.0008193492912
2023,Países Bajos,Europa,183,1636,628.0269350188006,51.75841254924639,17332850.0,2292.117954401639,2292.117954401639,458.4235908803278,34.50560836616425,492.9291992464921
2023,Países Bajos,Europa,183,2090,632.3035445032007,51.75841254924639,17332850.0,2292.117954401639,2292.117954401639,458.4235908803278,34.50560836616425,492.9291992464921
2023,Países Bajos,Europa,183,2089,632.2940927290524,51.75841254924639,17332850.0,2292.117954401639,2292.117954401639,458.4235908803278,34.50560836616425,492.9291992464921
2022,Países Bajos,Europa,192,1636,628.0269350188006,51.75841254924639,17332850.0,2292.117954401639,2292.117954401639,458.4235908803278,34.50560836616425,492.9291992464921
2022,Países Bajos,Europa,192,2090,632.3035445032007,51.75841254924639,17332850.0,2292.117954401639,2292.117954401639,458.4235908803278,34.50560836616425,492.9291992464921
2022,Países Bajos,Europa,192,2089,632.2940927290524,51.75841254924639,17332850.0,2292.117954401639,2292.117954401639,458.4235908803278,34.50560836616425,492.9291992464921
2021,Países Bajos,Europa,120,1636,628.0269350188006,51.75841254924639,17332850.0,2292.117954401639,2292.117954401639,458.4235908803278,34.50560836616425,492.9291992464921
2021,Países Bajos,Europa,120,2090,632.3035445032007,51.75841254924639,17332850.0,2292.117954401639,2292.117954401639,458.4235908803278,34.50560836616425,492.9291992464921
2021,Países Bajos,Europa,120,2089,632.2940927290524,51.75841254924639,17332850.0,2292.117954401639,2292.117954401639,458.4235908803278,34.50560836616425,492.9291992464921
2023,Irlanda,Europa,95,373,616.2812224603343,43.28140624811749,4941444.0,1813.4782722853388,1813.4782722853388,362.6956544570678,28.854270832078328,391.54992528914613
2023,Irlanda,Europa,95,594,618.3205159480644,43.28140624811749,4941444.0,1813.4782722853388,1813.4782722853388,362.6956544570678,28.854270832078328,391.54992528914613
2023,Polonia,Europa,60,89,613.6704639065773,27.24786448356044,37970874.0,3531.304551598316,3531.304551598316,423.7565461917979,18.165242989040294,441.9217891808382
2023,Polonia,Europa,60,286,615.4802699186841,27.24786448356044,37970874.0,3531.304551598316,3531.304551598316,423.7565461917979,18.165242989040294,441.9217891808382
2022,Polonia,Europa,96,89,613.6704639065773,27.24786448356044,37970874.0,3531.304551598316,3531.304551598316,423.7565461917979,18.165242989040294,441.9217891808382
2022,Polonia,Europa,96,286,615.4802699186841,27.24786448356044,37970874.0,3531.304551598316,3531.304551598316,423.7565461917979,18.165242989040294,441.9217891808382
2021,Polonia,Europa,120,89,613.6704639065773,27.24786448356044,37970874.0,3531.304551598316,3531.304551598316,423.7565461917979,18.165242989040294,441.9217891808382
2021,Polonia,Europa,120,286,615.4802699186841,27.24786448356044,37970874.0,3531.304551598316,3531.304551598316,423.7565461917979,18.165242989040294,441.9217891808382
2023,Austria,Europa,45,367,616.2259509063406,51.980096625341865,8877067.0,2683.896807140002,2683.896807140002,322.0676168568002,34.65339775022791,356.7210146070281
2023,Austria,Europa,45,653,618.8660830323533,51.980096625341865,8877067.0,2683.896807140002,2683.896807140002,322.0676168568002,34.65339775022791,356.7210146070281
2023,Austria,Europa,45,1010,622.1775100803442,51.980096625341865,8877067.0,2683.896807140002,2683.896807140002,322.0676168568002,34.65339775022791,356.7210146070281
2023,Andorra,Europa,37,35,613.1753049088568,114.08219178082192,77142.0,1152.947715586787,1152.947715586787,230.58954311735738,38.02739726027397,268.61694037763135
2023,República Checa,Europa,41,30,613.1294770680888,30.96830158672787,10669709.0,2936.598122918472,2936.598122918472,352.39177475021665,20.645534391151912,373.03730914136855
